cliente_id,nombre_cliente,tipo_cliente,zona_id,nombre_zona,fecha_alta,activo
1139,Restaurante Martínez,Restaurante,10,Móstoles,2019-02-07,Sí
1140,Tienda Cerdán,Tienda,9,Leganés,2020-08-26,Sí
1141,Gasolinera Lago,Gasolinera,9,Leganés,2025-12-14,Sí
1142,Tienda Acedo,Tienda,6,Alcobendas,2018-11-06,No
1143,Gasolinera Barrena,Gasolinera,5,Madrid Oeste,2019-05-21,Sí
1144,Bar Puerta,Bar,9,Leganés,2022-01-21,Sí
1145,Restaurante Roma,Restaurante,5,Madrid Oeste,2018-10-30,Sí
1146,Bar Nogueira,Bar,3,Madrid Sur,2026-01-23,Sí
1147,Bar Dominguez,Bar,4,Madrid Este,2017-01-09,Sí
1148,Bar Gomez,Bar,6,Alcobendas,2024-03-16,Sí
1149,Restaurante Tolosa,Restaurante,2,Madrid Norte,2023-10-03,Sí
1150,Gasolinera Amador,Gasolinera,7,San Sebastián de los Reyes,2017-05-18,Sí
1151,Restaurante Sierra,Restaurante,7,San Sebastián de los Reyes,2025-06-02,Sí
1152,Tienda Navarro,Tienda,4,Madrid Este,2020-06-22,Sí
1153,Supermercado Porcel,Supermercado,1,Madrid Centro,2017-04-06,Sí
1154,Bar Solera,Bar,4,Madrid Este,2020-05-03,No
1155,Tienda Jaume,Tienda,1,Madrid Centro,2020-12-05,Sí
1156,Bar Andres,Bar,1,Madrid Centro,2017-10-27,Sí
1157,Restaurante Ochoa,Restaurante,2,Madrid Norte,2023-04-16,Sí
1158,Bar Quintero,Bar,6,Alcobendas,2024-01-18,No
1159,Bar Riba,Bar,2,Madrid Norte,2022-06-10,Sí
1160,Restaurante Abad,Restaurante,1,Madrid Centro,2020-01-26,Sí
1161,Bar Losada,Bar,5,Madrid Oeste,2016-07-01,Sí
1162,Bar Ballesteros,Bar,5,Madrid Oeste,2023-03-04,No
1163,Bar Vall,Bar,12,Fuenlabrada,2024-10-03,Sí
1164,Tienda Vigil,Tienda,1,Madrid Centro,2023-03-16,Sí
1165,Restaurante Ramón,Restaurante,10,Móstoles,2018-02-11,Sí
1166,Supermercado Carrera,Supermercado,6,Alcobendas,2018-06-15,Sí
1167,Bar Pedro,Bar,9,Leganés,2022-12-31,Sí
1168,Bar Lladó,Bar,7,San Sebastián de los Reyes,2020-06-24,Sí
1169,Bar Bartolomé,Bar,3,Madrid Sur,2022-05-03,Sí
1170,Gasolinera Ibañez,Gasolinera,10,Móstoles,2017-01-28,Sí
1171,Tienda Vall,Tienda,4,Madrid Este,2017-09-09,Sí
1172,Bar Cárdenas,Bar,7,San Sebastián de los Reyes,2021-11-20,Sí
1173,Bar Cerezo,Bar,5,Madrid Oeste,2024-06-19,No
1174,Tienda Franch,Tienda,3,Madrid Sur,2016-12-28,Sí
1175,Tienda Adadia,Tienda,1,Madrid Centro,2017-07-18,Sí
1176,Bar Arellano,Bar,1,Madrid Centro,2017-03-08,Sí
1177,Gasolinera López,Gasolinera,9,Leganés,2023-12-04,Sí
1178,Restaurante Albero,Restaurante,6,Alcobendas,2017-02-04,Sí
1179,Tienda Cánovas,Tienda,6,Alcobendas,2020-01-11,Sí
1180,Tienda Asenjo,Tienda,3,Madrid Sur,2020-06-16,Sí
1181,Restaurante Vazquez,Restaurante,2,Madrid Norte,2018-08-16,Sí
1182,Bar Quesada,Bar,8,Getafe,2016-11-07,Sí
1183,Restaurante Velasco,Restaurante,4,Madrid Este,2025-02-01,Sí
1184,Restaurante Garay,Restaurante,5,Madrid Oeste,2018-10-29,Sí
1185,Bar Villar,Bar,2,Madrid Norte,2018-06-01,Sí
1186,Gasolinera Canals,Gasolinera,5,Madrid Oeste,2022-09-10,Sí
1187,Bar Otero,Bar,1,Madrid Centro,2023-12-12,Sí
1188,Supermercado Ferrera,Supermercado,9,Leganés,2025-12-10,Sí
1189,Supermercado Correa,Supermercado,8,Getafe,2023-01-18,Sí
1190,Bar Solera,Bar,10,Móstoles,2016-10-14,Sí
1191,Bar Jover,Bar,4,Madrid Este,2022-04-22,Sí
1192,Bar Cerezo,Bar,4,Madrid Este,2022-05-28,Sí
1193,Restaurante Quesada,Restaurante,3,Madrid Sur,2023-08-20,Sí
1194,Bar Verdejo,Bar,6,Alcobendas,2019-12-08,Sí
1195,Gasolinera Perera,Gasolinera,1,Madrid Centro,2025-05-03,No
1196,Supermercado Aguilar,Supermercado,2,Madrid Norte,2016-06-08,Sí
1197,Bar Salazar,Bar,3,Madrid Sur,2026-01-05,Sí
1198,Gasolinera Palacio,Gasolinera,1,Madrid Centro,2018-11-15,Sí
1199,Bar Sotelo,Bar,1,Madrid Centro,2020-10-09,Sí
1200,Bar Gibert,Bar,6,Alcobendas,2022-08-06,Sí
1201,Gasolinera Manrique,Gasolinera,9,Leganés,2017-07-31,Sí
1202,Bar Villena,Bar,5,Madrid Oeste,2025-11-12,Sí
1203,Tienda Franco,Tienda,1,Madrid Centro,2017-11-23,Sí
1204,Bar Jimenez,Bar,3,Madrid Sur,2016-12-07,Sí
1205,Restaurante Casal,Restaurante,9,Leganés,2016-07-26,No
1206,Restaurante Acero,Restaurante,3,Madrid Sur,2022-11-07,Sí
1207,Bar Rojas,Bar,9,Leganés,2019-06-04,Sí
1208,Tienda Niño,Tienda,6,Alcobendas,2023-04-10,Sí
1209,Bar Morata,Bar,9,Leganés,2025-02-13,Sí
1210,Bar Tejero,Bar,4,Madrid Este,2024-01-04,Sí
1211,Tienda Manso,Tienda,1,Madrid Centro,2022-02-17,Sí
1212,Bar Roselló,Bar,5,Madrid Oeste,2020-02-05,Sí
1213,Bar Agudo,Bar,10,Móstoles,2018-02-17,Sí
1214,Bar Donoso,Bar,8,Getafe,2022-01-28,Sí
1215,Tienda Canals,Tienda,5,Madrid Oeste,2016-07-23,Sí
1216,Tienda Pardo,Tienda,9,Leganés,2023-07-20,Sí
1217,Tienda Bellido,Tienda,12,Fuenlabrada,2018-10-29,Sí
1218,Restaurante Llabrés,Restaurante,3,Madrid Sur,2017-05-20,Sí
1219,Gasolinera Capdevila,Gasolinera,3,Madrid Sur,2025-03-01,Sí
1220,Restaurante Noguera,Restaurante,5,Madrid Oeste,2024-11-27,Sí
1221,Bar Barberá,Bar,6,Alcobendas,2019-03-31,Sí
1222,Tienda Galindo,Tienda,4,Madrid Este,2018-03-30,Sí
1223,Restaurante Serna,Restaurante,2,Madrid Norte,2016-10-25,Sí
1224,Restaurante Orozco,Restaurante,1,Madrid Centro,2021-08-19,Sí
1225,Restaurante Falcón,Restaurante,2,Madrid Norte,2021-11-04,Sí
1226,Bar Vigil,Bar,8,Getafe,2020-06-27,Sí
1227,Bar Piquer,Bar,5,Madrid Oeste,2019-12-19,Sí
1228,Bar Montaña,Bar,5,Madrid Oeste,2017-08-29,No
1229,Supermercado Vaquero,Supermercado,11,Alcorcón,2024-07-18,Sí
1230,Gasolinera Nebot,Gasolinera,2,Madrid Norte,2024-07-05,Sí
1231,Supermercado Barrera,Supermercado,8,Getafe,2023-03-24,No
1232,Bar Querol,Bar,1,Madrid Centro,2022-12-17,Sí
1233,Tienda Gascón,Tienda,8,Getafe,2018-08-05,No
1234,Bar Codina,Bar,2,Madrid Norte,2018-03-11,Sí
1235,Bar Somoza,Bar,8,Getafe,2022-07-07,Sí
1236,Bar Prada,Bar,4,Madrid Este,2024-11-08,No
1237,Bar Arnau,Bar,9,Leganés,2025-01-23,Sí
1238,Gasolinera Arroyo,Gasolinera,1,Madrid Centro,2026-01-18,Sí
1239,Bar Izquierdo,Bar,2,Madrid Norte,2024-12-05,Sí
1240,Bar Núñez,Bar,11,Alcorcón,2021-11-07,Sí
1241,Tienda Seguí,Tienda,6,Alcobendas,2021-07-20,No
1242,Restaurante Torrecilla,Restaurante,1,Madrid Centro,2019-07-19,Sí
1243,Bar Gascón,Bar,2,Madrid Norte,2024-02-23,Sí
1244,Tienda Losa,Tienda,1,Madrid Centro,2024-09-03,Sí
1245,Tienda Anaya,Tienda,7,San Sebastián de los Reyes,2025-03-15,Sí
1246,Bar González,Bar,4,Madrid Este,2021-12-04,Sí
1247,Restaurante Cadenas,Restaurante,6,Alcobendas,2018-12-12,Sí
1248,Supermercado Rojas,Supermercado,3,Madrid Sur,2016-08-08,Sí
1249,Tienda Torrens,Tienda,3,Madrid Sur,2016-09-03,Sí
1250,Bar Franco,Bar,2,Madrid Norte,2021-09-30,Sí
1251,Tienda Sosa,Tienda,9,Leganés,2026-04-25,Sí
1252,Supermercado Miranda,Supermercado,7,San Sebastián de los Reyes,2017-05-25,Sí
1253,Bar Osorio,Bar,10,Móstoles,2021-02-01,No
1254,Bar Pera,Bar,7,San Sebastián de los Reyes,2016-08-22,Sí
1255,Bar Tur,Bar,1,Madrid Centro,2025-09-11,Sí
1256,Bar Guerrero,Bar,5,Madrid Oeste,2020-07-21,Sí
1257,Bar Guardiola,Bar,6,Alcobendas,2026-05-21,Sí
1258,Bar Galan,Bar,12,Fuenlabrada,2016-12-21,Sí
1259,Supermercado Castrillo,Supermercado,7,San Sebastián de los Reyes,2019-01-15,No
1260,Tienda Fernandez,Tienda,8,Getafe,2018-05-14,Sí
1261,Bar Barriga,Bar,10,Móstoles,2017-11-26,Sí
1262,Restaurante Olivares,Restaurante,9,Leganés,2016-06-04,No
1263,Tienda Angulo,Tienda,7,San Sebastián de los Reyes,2022-08-05,Sí
1264,Supermercado Gómez,Supermercado,8,Getafe,2026-02-15,Sí
1265,Bar Viñas,Bar,4,Madrid Este,2025-04-25,Sí
1266,Supermercado Pera,Supermercado,2,Madrid Norte,2025-01-27,Sí
1267,Bar Manrique,Bar,5,Madrid Oeste,2026-01-04,Sí
1268,Bar Pino,Bar,1,Madrid Centro,2024-08-01,Sí
1269,Bar Cerro,Bar,2,Madrid Norte,2023-05-01,No
1270,Bar Jurado,Bar,10,Móstoles,2025-11-19,No
1271,Gasolinera Río,Gasolinera,10,Móstoles,2016-07-04,Sí
1272,Bar Cortes,Bar,9,Leganés,2023-06-02,Sí
1273,Bar Santiago,Bar,4,Madrid Este,2022-03-30,No
1274,Bar Pelayo,Bar,4,Madrid Este,2022-06-04,Sí
1275,Tienda Garriga,Tienda,7,San Sebastián de los Reyes,2026-03-18,Sí
1276,Bar Godoy,Bar,2,Madrid Norte,2016-10-11,Sí
1277,Bar Narváez,Bar,8,Getafe,2021-07-11,Sí
1278,Tienda Pina,Tienda,3,Madrid Sur,2026-05-22,Sí
1279,Bar Solís,Bar,4,Madrid Este,2023-03-30,Sí
1280,Bar Cabañas,Bar,3,Madrid Sur,2022-10-22,Sí
1281,Restaurante Cabo,Restaurante,1,Madrid Centro,2020-04-23,No
1282,Bar Lastra,Bar,1,Madrid Centro,2017-01-09,No
1283,Bar Serna,Bar,2,Madrid Norte,2025-10-31,No
1284,Bar Villena,Bar,9,Leganés,2020-08-27,Sí
1285,Gasolinera Real,Gasolinera,12,Fuenlabrada,2025-03-09,Sí
1286,Tienda Malo,Tienda,3,Madrid Sur,2022-02-11,Sí
1287,Bar Escolano,Bar,3,Madrid Sur,2019-05-14,Sí
1288,Bar Mayoral,Bar,3,Madrid Sur,2026-05-28,Sí
1289,Tienda Cuenca,Tienda,3,Madrid Sur,2020-12-30,Sí
1290,Tienda Valdés,Tienda,4,Madrid Este,2017-10-06,Sí
1291,Tienda Guardiola,Tienda,4,Madrid Este,2021-11-21,Sí
1292,Bar Garzón,Bar,9,Leganés,2019-12-01,Sí
1293,Bar Mir,Bar,7,San Sebastián de los Reyes,2019-04-08,Sí
1294,Tienda Daza,Tienda,12,Fuenlabrada,2023-11-29,No
1295,Gasolinera Melero,Gasolinera,2,Madrid Norte,2025-12-27,Sí
1296,Bar Nieto,Bar,5,Madrid Oeste,2022-11-02,Sí
1297,Restaurante Sala,Restaurante,1,Madrid Centro,2024-05-12,Sí
1298,Restaurante Franco,Restaurante,1,Madrid Centro,2024-05-10,Sí
1299,Gasolinera Reyes,Gasolinera,9,Leganés,2022-11-03,Sí
1300,Restaurante Corral,Restaurante,6,Alcobendas,2016-08-25,Sí
1301,Restaurante Cabezas,Restaurante,4,Madrid Este,2018-10-31,Sí
1302,Tienda Pelayo,Tienda,2,Madrid Norte,2024-08-30,Sí
1303,Tienda Correa,Tienda,3,Madrid Sur,2020-11-01,Sí
1304,Restaurante Avilés,Restaurante,10,Móstoles,2024-05-11,Sí
1305,Bar Arana,Bar,9,Leganés,2017-10-01,Sí
1306,Tienda Monreal,Tienda,1,Madrid Centro,2023-02-12,Sí
1307,Restaurante Alcántara,Restaurante,1,Madrid Centro,2020-12-31,Sí
1308,Bar Tejedor,Bar,2,Madrid Norte,2026-05-05,Sí
1309,Tienda Barón,Tienda,9,Leganés,2021-05-17,Sí
1310,Bar Benavente,Bar,2,Madrid Norte,2026-03-11,Sí
1311,Bar Rius,Bar,4,Madrid Este,2019-10-17,No
1312,Bar Hervia,Bar,12,Fuenlabrada,2026-02-26,Sí
1313,Gasolinera Polo,Gasolinera,10,Móstoles,2016-11-30,Sí
1314,Bar Salamanca,Bar,3,Madrid Sur,2016-10-24,Sí
1315,Tienda Berenguer,Tienda,7,San Sebastián de los Reyes,2021-03-24,Sí
1316,Bar Roda,Bar,9,Leganés,2022-02-09,No
1317,Bar Moles,Bar,1,Madrid Centro,2021-10-11,Sí
1318,Bar Sobrino,Bar,7,San Sebastián de los Reyes,2020-07-01,Sí
1319,Supermercado Chaves,Supermercado,2,Madrid Norte,2023-10-18,Sí
1320,Gasolinera Quirós,Gasolinera,6,Alcobendas,2023-03-03,Sí
1321,Bar Herrero,Bar,4,Madrid Este,2025-07-31,Sí
1322,Bar Duque,Bar,6,Alcobendas,2023-09-13,Sí
1323,Bar Mascaró,Bar,4,Madrid Este,2024-08-11,Sí
1324,Bar Busquets,Bar,11,Alcorcón,2020-05-03,Sí
1325,Restaurante Zurita,Restaurante,8,Getafe,2017-06-02,No
1326,Supermercado Ponce,Supermercado,5,Madrid Oeste,2017-04-10,No
1327,Bar Solís,Bar,8,Getafe,2023-10-24,Sí
1328,Bar Andrés,Bar,2,Madrid Norte,2020-10-03,No
1329,Tienda Diaz,Tienda,2,Madrid Norte,2023-03-30,Sí
1330,Bar Costa,Bar,3,Madrid Sur,2023-05-13,Sí
1331,Bar Bastida,Bar,2,Madrid Norte,2023-10-07,Sí
1332,Tienda Gual,Tienda,1,Madrid Centro,2025-04-16,Sí
1333,Bar Balaguer,Bar,4,Madrid Este,2024-01-15,Sí
1334,Bar Acosta,Bar,4,Madrid Este,2016-09-10,Sí
1335,Bar Chico,Bar,4,Madrid Este,2017-12-30,Sí
1336,Bar Bustos,Bar,5,Madrid Oeste,2023-02-09,Sí
1337,Restaurante Jiménez,Restaurante,3,Madrid Sur,2018-05-24,Sí
1338,Bar Camino,Bar,4,Madrid Este,2023-11-01,Sí
1339,Restaurante Lluch,Restaurante,5,Madrid Oeste,2023-10-26,Sí
1340,Bar Falcó,Bar,7,San Sebastián de los Reyes,2026-02-20,Sí
1341,Tienda Carbó,Tienda,3,Madrid Sur,2025-10-04,Sí
1342,Bar Cazorla,Bar,4,Madrid Este,2023-08-27,Sí
1343,Tienda Taboada,Tienda,4,Madrid Este,2023-11-06,Sí
1344,Bar Navarrete,Bar,10,Móstoles,2021-03-14,Sí
1345,Bar Machado,Bar,9,Leganés,2022-12-27,Sí
1346,Bar Andres,Bar,1,Madrid Centro,2017-12-25,Sí
1347,Bar Llamas,Bar,12,Fuenlabrada,2018-06-16,Sí
1348,Bar Tovar,Bar,9,Leganés,2020-04-28,Sí
1349,Restaurante Hernandez,Restaurante,3,Madrid Sur,2017-11-16,Sí
1350,Restaurante Saldaña,Restaurante,8,Getafe,2017-02-09,Sí
1351,Tienda Nicolau,Tienda,9,Leganés,2019-09-21,Sí
1352,Bar Iglesias,Bar,1,Madrid Centro,2017-06-12,Sí
1353,Bar Iglesias,Bar,5,Madrid Oeste,2020-12-12,Sí
1354,Tienda Pereira,Tienda,6,Alcobendas,2023-11-24,Sí
1355,Restaurante Espejo,Restaurante,9,Leganés,2017-03-11,Sí
1356,Tienda Corral,Tienda,4,Madrid Este,2019-08-14,Sí
1357,Restaurante Toledo,Restaurante,2,Madrid Norte,2018-11-28,Sí
1358,Tienda Bauzà,Tienda,8,Getafe,2022-06-08,Sí
1359,Restaurante Iborra,Restaurante,1,Madrid Centro,2023-07-06,Sí
1360,Restaurante Frías,Restaurante,5,Madrid Oeste,2022-10-04,No
1361,Tienda Carretero,Tienda,8,Getafe,2025-02-18,Sí
1362,Bar Huerta,Bar,7,San Sebastián de los Reyes,2017-05-02,Sí
1363,Bar Arnal,Bar,8,Getafe,2025-05-06,Sí
1364,Bar Calderon,Bar,8,Getafe,2025-12-20,Sí
1365,Restaurante Jurado,Restaurante,12,Fuenlabrada,2019-11-19,Sí
1366,Tienda Roldan,Tienda,2,Madrid Norte,2023-06-23,Sí
1367,Gasolinera Esparza,Gasolinera,3,Madrid Sur,2016-09-13,Sí
1368,Bar Lerma,Bar,1,Madrid Centro,2019-01-17,Sí
1369,Bar Daza,Bar,3,Madrid Sur,2021-04-26,Sí
1370,Supermercado Fuente,Supermercado,1,Madrid Centro,2022-11-15,Sí
1371,Gasolinera Sarmiento,Gasolinera,6,Alcobendas,2024-02-18,Sí
1372,Supermercado Coello,Supermercado,1,Madrid Centro,2025-06-18,Sí
1373,Bar Téllez,Bar,5,Madrid Oeste,2018-05-24,Sí
1374,Bar Bayón,Bar,12,Fuenlabrada,2020-08-17,Sí
1375,Bar Nogués,Bar,1,Madrid Centro,2022-08-03,Sí
1376,Tienda Palacios,Tienda,4,Madrid Este,2019-10-25,Sí
1377,Bar Belda,Bar,1,Madrid Centro,2018-12-19,Sí
1378,Supermercado Corominas,Supermercado,3,Madrid Sur,2022-09-16,Sí
1379,Tienda Perelló,Tienda,3,Madrid Sur,2020-06-16,Sí
1380,Tienda Salinas,Tienda,9,Leganés,2017-09-11,Sí
1381,Bar Requena,Bar,3,Madrid Sur,2025-03-24,Sí
1382,Restaurante Macías,Restaurante,11,Alcorcón,2016-12-01,No
1383,Restaurante Gomis,Restaurante,1,Madrid Centro,2023-06-09,Sí
1384,Bar Fabra,Bar,4,Madrid Este,2022-11-27,Sí
1385,Tienda Duque,Tienda,3,Madrid Sur,2020-07-25,Sí
1386,Tienda Cisneros,Tienda,3,Madrid Sur,2019-07-31,Sí
1387,Bar Aranda,Bar,7,San Sebastián de los Reyes,2025-09-21,Sí
1388,Bar Esteban,Bar,3,Madrid Sur,2018-10-16,No
1389,Restaurante Fuster,Restaurante,8,Getafe,2021-05-21,Sí
1390,Tienda Cordero,Tienda,8,Getafe,2020-08-07,Sí
1391,Bar Perea,Bar,3,Madrid Sur,2024-12-13,Sí
1392,Restaurante Berenguer,Restaurante,5,Madrid Oeste,2019-05-02,Sí
1393,Bar Rubio,Bar,7,San Sebastián de los Reyes,2024-03-26,Sí
1394,Bar Bayón,Bar,1,Madrid Centro,2025-07-07,Sí
1395,Tienda Gomez,Tienda,4,Madrid Este,2022-05-10,Sí
1396,Bar Gimenez,Bar,9,Leganés,2023-04-09,Sí
1397,Bar Pol,Bar,5,Madrid Oeste,2024-03-17,Sí
1398,Bar Estevez,Bar,9,Leganés,2025-01-09,Sí
1399,Supermercado Valera,Supermercado,2,Madrid Norte,2021-07-22,Sí
1400,Restaurante Puente,Restaurante,2,Madrid Norte,2020-08-26,No
1401,Bar Mercader,Bar,4,Madrid Este,2016-09-12,Sí
1402,Bar Falcó,Bar,4,Madrid Este,2018-08-29,No
1403,Bar Benet,Bar,3,Madrid Sur,2018-05-11,Sí
1404,Supermercado Marcos,Supermercado,2,Madrid Norte,2018-02-07,No
1405,Bar Herranz,Bar,10,Móstoles,2020-12-31,Sí
1406,Bar Checa,Bar,6,Alcobendas,2021-06-24,Sí
1407,Bar Casares,Bar,7,San Sebastián de los Reyes,2018-10-23,Sí
1408,Bar Gil,Bar,3,Madrid Sur,2021-12-18,Sí
1409,Bar Coloma,Bar,2,Madrid Norte,2024-03-21,No
1410,Restaurante Barrera,Restaurante,9,Leganés,2018-04-18,Sí
1411,Bar Moreno,Bar,7,San Sebastián de los Reyes,2017-10-09,Sí
1412,Bar Manzano,Bar,11,Alcorcón,2022-02-28,Sí
1413,Bar Navarro,Bar,12,Fuenlabrada,2020-01-27,Sí
1414,Supermercado Casanovas,Supermercado,6,Alcobendas,2019-01-07,No
1415,Tienda Blanch,Tienda,1,Madrid Centro,2026-01-12,Sí
1416,Gasolinera Valero,Gasolinera,4,Madrid Este,2018-02-12,No
1417,Bar Priego,Bar,6,Alcobendas,2023-10-26,Sí
1418,Tienda Marquez,Tienda,4,Madrid Este,2022-07-15,Sí
1419,Bar Peinado,Bar,9,Leganés,2017-01-05,Sí
1420,Gasolinera Palmer,Gasolinera,9,Leganés,2017-09-09,Sí
1421,Supermercado Santamaria,Supermercado,3,Madrid Sur,2019-07-31,Sí
1422,Bar Moreno,Bar,5,Madrid Oeste,2020-09-15,Sí
1423,Bar Delgado,Bar,9,Leganés,2017-06-08,Sí
1424,Bar Romero,Bar,12,Fuenlabrada,2025-04-24,Sí
1425,Tienda Mancebo,Tienda,2,Madrid Norte,2018-07-27,Sí
1426,Tienda Ordóñez,Tienda,4,Madrid Este,2025-10-24,Sí
1427,Bar Palomino,Bar,1,Madrid Centro,2021-09-18,Sí
1428,Tienda Pinto,Tienda,1,Madrid Centro,2020-08-27,Sí
1429,Tienda Pomares,Tienda,2,Madrid Norte,2020-07-10,Sí
1430,Gasolinera Robles,Gasolinera,5,Madrid Oeste,2025-10-28,Sí
1431,Bar Hernández,Bar,6,Alcobendas,2020-05-19,Sí
1432,Bar Duran,Bar,8,Getafe,2023-07-13,Sí
1433,Tienda Borrego,Tienda,8,Getafe,2016-07-18,Sí
1434,Bar Hurtado,Bar,1,Madrid Centro,2021-01-17,Sí
1435,Restaurante Jaume,Restaurante,6,Alcobendas,2023-05-17,Sí
1436,Gasolinera Figueras,Gasolinera,6,Alcobendas,2019-03-05,Sí
1437,Bar Guerrero,Bar,5,Madrid Oeste,2024-04-16,Sí
1438,Gasolinera Muñoz,Gasolinera,1,Madrid Centro,2020-02-21,Sí
1439,Bar Heredia,Bar,11,Alcorcón,2019-07-07,Sí
1440,Bar Sabater,Bar,4,Madrid Este,2022-10-05,Sí
1441,Bar Capdevila,Bar,1,Madrid Centro,2016-06-22,Sí
1442,Bar Yáñez,Bar,2,Madrid Norte,2022-12-25,Sí
1443,Restaurante Infante,Restaurante,7,San Sebastián de los Reyes,2023-01-02,No
1444,Bar Sáenz,Bar,1,Madrid Centro,2023-02-11,Sí
1445,Tienda Sola,Tienda,5,Madrid Oeste,2018-04-23,Sí
1446,Tienda Pujadas,Tienda,4,Madrid Este,2022-06-27,Sí
1447,Bar Burgos,Bar,1,Madrid Centro,2018-03-28,Sí
1448,Restaurante Perea,Restaurante,4,Madrid Este,2019-02-06,Sí
1449,Bar Egea,Bar,3,Madrid Sur,2024-08-14,Sí
1450,Bar Agullo,Bar,5,Madrid Oeste,2025-02-24,Sí
1451,Supermercado Diéguez,Supermercado,9,Leganés,2017-12-28,Sí
1452,Supermercado Garcia,Supermercado,5,Madrid Oeste,2018-07-09,Sí
1453,Tienda Blazquez,Tienda,4,Madrid Este,2021-04-19,Sí
1454,Tienda Olivares,Tienda,2,Madrid Norte,2023-06-19,Sí
1455,Restaurante Larrea,Restaurante,12,Fuenlabrada,2025-03-02,Sí
1456,Bar Ojeda,Bar,6,Alcobendas,2019-09-27,Sí
1457,Gasolinera Frutos,Gasolinera,8,Getafe,2018-05-30,Sí
1458,Gasolinera Palomares,Gasolinera,4,Madrid Este,2023-07-30,Sí
1459,Bar Carreño,Bar,1,Madrid Centro,2024-04-16,Sí
1460,Bar Carrasco,Bar,1,Madrid Centro,2026-03-25,Sí
1461,Bar Fabregat,Bar,7,San Sebastián de los Reyes,2025-11-17,Sí
1462,Bar Bonilla,Bar,3,Madrid Sur,2022-12-07,No
1463,Supermercado Cózar,Supermercado,1,Madrid Centro,2025-02-08,Sí
1464,Bar Falcón,Bar,3,Madrid Sur,2019-01-07,No
1465,Tienda Tamarit,Tienda,1,Madrid Centro,2018-07-21,Sí
1466,Bar Porcel,Bar,4,Madrid Este,2017-12-24,No
1467,Tienda Delgado,Tienda,4,Madrid Este,2024-11-25,No
1468,Bar Escobar,Bar,5,Madrid Oeste,2019-12-28,Sí
1469,Supermercado Pinilla,Supermercado,9,Leganés,2018-08-26,Sí
1470,Gasolinera Machado,Gasolinera,6,Alcobendas,2023-07-02,Sí
1471,Supermercado Frías,Supermercado,5,Madrid Oeste,2025-11-15,No
1472,Supermercado Tovar,Supermercado,10,Móstoles,2025-07-16,Sí
1473,Bar Mena,Bar,8,Getafe,2016-08-31,Sí
1474,Bar Taboada,Bar,7,San Sebastián de los Reyes,2016-09-21,No
1475,Bar Naranjo,Bar,4,Madrid Este,2016-12-27,Sí
1476,Gasolinera Mayoral,Gasolinera,1,Madrid Centro,2024-03-22,Sí
1477,Tienda Clavero,Tienda,9,Leganés,2021-06-30,Sí
1478,Restaurante Alberola,Restaurante,8,Getafe,2025-01-12,Sí
1479,Supermercado Ibarra,Supermercado,1,Madrid Centro,2022-10-19,Sí
1480,Supermercado Asensio,Supermercado,2,Madrid Norte,2020-01-20,Sí
1481,Bar Llanos,Bar,10,Móstoles,2024-10-19,Sí
1482,Supermercado Uriarte,Supermercado,8,Getafe,2023-02-25,Sí
1483,Tienda Tejedor,Tienda,4,Madrid Este,2018-01-14,Sí
1484,Bar Gallart,Bar,6,Alcobendas,2020-04-06,Sí
1485,Supermercado Suárez,Supermercado,2,Madrid Norte,2021-01-26,Sí
1486,Supermercado Carvajal,Supermercado,2,Madrid Norte,2025-09-16,Sí
1487,Tienda Baquero,Tienda,4,Madrid Este,2026-04-28,Sí
1488,Bar Aguilar,Bar,3,Madrid Sur,2020-02-23,Sí
1489,Gasolinera Cuadrado,Gasolinera,5,Madrid Oeste,2022-01-27,No
1490,Bar Salamanca,Bar,8,Getafe,2018-04-06,Sí
1491,Tienda Larrañaga,Tienda,1,Madrid Centro,2024-06-15,No
1492,Tienda Nadal,Tienda,1,Madrid Centro,2020-06-28,Sí
1493,Tienda Gomila,Tienda,8,Getafe,2025-05-15,Sí
1494,Bar Segarra,Bar,9,Leganés,2022-02-14,Sí
1495,Supermercado Raya,Supermercado,1,Madrid Centro,2025-04-08,No
1496,Bar Pons,Bar,8,Getafe,2022-01-01,Sí
1497,Restaurante Santos,Restaurante,2,Madrid Norte,2016-06-08,No
1498,Tienda Somoza,Tienda,1,Madrid Centro,2017-09-04,Sí
1499,Supermercado Diéguez,Supermercado,2,Madrid Norte,2021-12-23,Sí
1500,Tienda Valencia,Tienda,7,San Sebastián de los Reyes,2023-11-24,Sí
1501,Bar Madrigal,Bar,1,Madrid Centro,2022-02-05,Sí
1502,Tienda Márquez,Tienda,3,Madrid Sur,2021-03-18,Sí
1503,Gasolinera Colom,Gasolinera,7,San Sebastián de los Reyes,2025-06-01,Sí
1504,Restaurante Álamo,Restaurante,1,Madrid Centro,2025-08-11,Sí
1505,Tienda Vigil,Tienda,7,San Sebastián de los Reyes,2018-05-13,Sí
1506,Tienda Velázquez,Tienda,3,Madrid Sur,2026-03-03,Sí
1507,Bar Vazquez,Bar,2,Madrid Norte,2023-12-16,Sí
1508,Supermercado Rosales,Supermercado,8,Getafe,2022-08-30,Sí
1509,Bar Barco,Bar,1,Madrid Centro,2019-07-15,No
1510,Bar Flores,Bar,1,Madrid Centro,2017-08-02,Sí
1511,Gasolinera Quiroga,Gasolinera,6,Alcobendas,2024-02-09,Sí
1512,Supermercado Peñas,Supermercado,7,San Sebastián de los Reyes,2016-08-25,Sí
