venta_id,pedido_id,fecha_id,fecha_entrega,cliente_id,empleado_id,producto_id,cantidad,precio_unitario,coste_unitario,importe,coste_total,beneficio,estado_pedido,dias_entrega,fecha,mes
71079,123012,20250127,2025-01-28,537,15,16,20,2.1,0.81,42.0,16.2,25.8,Entregado,1.0,2025-01-27,1
71080,123013,20240311,2024-03-14,963,10,19,12,2.13,1.26,25.56,15.12,10.44,Entregado,3.0,2024-03-11,3
71081,123013,20240311,2024-03-14,963,10,7,8,4.06,2.33,32.48,18.64,13.84,Entregado,3.0,2024-03-11,3
71082,123013,20240311,2024-03-14,963,10,13,16,1.69,0.7,27.04,11.2,15.84,Entregado,3.0,2024-03-11,3
71083,123013,20240311,2024-03-14,963,10,1,7,2.27,1.15,15.89,8.05,7.84,Entregado,3.0,2024-03-11,3
71084,123013,20240311,2024-03-14,963,10,28,12,1.22,0.68,14.64,8.16,6.48,Entregado,3.0,2024-03-11,3
71085,123014,20220728,2022-07-30,867,14,4,15,2.04,1.15,30.6,17.25,13.35,Entregado,2.0,2022-07-28,7
71086,123014,20220728,2022-07-30,867,14,1,16,2.27,1.15,36.32,18.4,17.92,Entregado,2.0,2022-07-28,7
71087,123015,20230919,2023-09-22,1620,15,7,5,4.06,2.33,20.3,11.65,8.65,Entregado,3.0,2023-09-19,9
71088,123015,20230919,2023-09-22,1620,15,21,8,3.52,1.44,28.16,11.52,16.64,Entregado,3.0,2023-09-19,9
71089,123015,20230919,2023-09-22,1620,15,19,10,2.13,1.26,21.3,12.6,8.7,Entregado,3.0,2023-09-19,9
71090,123016,20250513,2025-05-16,977,17,6,10,5.2,2.27,52.0,22.7,29.3,Entregado,3.0,2025-05-13,5
71091,123016,20250513,2025-05-16,977,17,14,9,2.97,1.79,26.73,16.11,10.62,Entregado,3.0,2025-05-13,5
71092,123016,20250513,2025-05-16,977,17,4,2,2.04,1.15,4.08,2.3,1.78,Entregado,3.0,2025-05-13,5
71093,123016,20250513,2025-05-16,977,17,1,4,2.27,1.15,9.08,4.6,4.48,Entregado,3.0,2025-05-13,5
71094,123017,20251029,2025-10-30,1027,8,2,3,1.88,0.92,5.64,2.76,2.88,Entregado,1.0,2025-10-29,10
71095,123017,20251029,2025-10-30,1027,8,18,6,3.38,1.58,20.28,9.48,10.8,Entregado,1.0,2025-10-29,10
71096,123017,20251029,2025-10-30,1027,8,12,7,2.54,1.32,17.78,9.24,8.54,Entregado,1.0,2025-10-29,10
71097,123018,20250716,2025-07-18,1161,15,12,18,2.54,1.32,45.72,23.76,21.96,Entregado,2.0,2025-07-16,7
71098,123018,20250716,2025-07-18,1161,15,2,18,1.88,0.92,33.84,16.56,17.28,Entregado,2.0,2025-07-16,7
71099,123018,20250716,2025-07-18,1161,15,1,8,2.27,1.15,18.16,9.2,8.96,Entregado,2.0,2025-07-16,7
71100,123018,20250716,2025-07-18,1161,15,25,14,3.77,2.3,52.78,32.2,20.58,Entregado,2.0,2025-07-16,7
71101,123018,20250716,2025-07-18,1161,15,26,4,1.47,0.56,5.88,2.24,3.64,Entregado,2.0,2025-07-16,7
71102,123019,20240206,2024-02-08,93,10,5,13,2.19,0.79,28.47,10.27,18.2,Entregado,2.0,2024-02-06,2
71103,123019,20240206,2024-02-08,93,10,22,9,5.89,2.57,53.01,23.13,29.88,Entregado,2.0,2024-02-06,2
71104,123019,20240206,2024-02-08,93,10,13,19,1.69,0.7,32.11,13.3,18.81,Entregado,2.0,2024-02-06,2
71105,123019,20240206,2024-02-08,93,10,18,7,3.38,1.58,23.66,11.06,12.6,Entregado,2.0,2024-02-06,2
71106,123019,20240206,2024-02-08,93,10,19,12,2.13,1.26,25.56,15.12,10.44,Entregado,2.0,2024-02-06,2
71107,123020,20231220,2023-12-23,1822,9,25,9,3.77,2.3,33.93,20.7,13.23,Entregado,3.0,2023-12-20,12
71108,123020,20231220,2023-12-23,1822,9,18,9,3.38,1.58,30.42,14.22,16.2,Entregado,3.0,2023-12-20,12
71109,123020,20231220,2023-12-23,1822,9,22,8,5.89,2.57,47.12,20.56,26.56,Entregado,3.0,2023-12-20,12
71110,123020,20231220,2023-12-23,1822,9,10,12,2.73,1.51,32.76,18.12,14.64,Entregado,3.0,2023-12-20,12
71111,123021,20240326,2024-03-27,1669,13,2,3,1.88,0.92,5.64,2.76,2.88,Entregado,1.0,2024-03-26,3
71112,123021,20240326,2024-03-27,1669,13,3,4,2.51,0.94,10.04,3.76,6.28,Entregado,1.0,2024-03-26,3
71113,123021,20240326,2024-03-27,1669,13,10,4,2.73,1.51,10.92,6.04,4.88,Entregado,1.0,2024-03-26,3
71114,123022,20220128,2022-01-29,770,8,18,9,3.38,1.58,30.42,14.22,16.2,Entregado,1.0,2022-01-28,1
71115,123022,20220128,2022-01-29,770,8,10,9,2.73,1.51,24.57,13.59,10.98,Entregado,1.0,2022-01-28,1
71116,123022,20220128,2022-01-29,770,8,6,10,5.2,2.27,52.0,22.7,29.3,Entregado,1.0,2022-01-28,1
71117,123023,20230419,2023-04-21,1675,15,2,11,1.88,0.92,20.68,10.12,10.56,Entregado,2.0,2023-04-19,4
71118,123023,20230419,2023-04-21,1675,15,4,3,2.04,1.15,6.12,3.45,2.67,Entregado,2.0,2023-04-19,4
71119,123024,20250522,2025-05-25,1198,9,24,46,3.67,2.07,168.82,95.22,73.6,Entregado,3.0,2025-05-22,5
71120,123024,20250522,2025-05-25,1198,9,11,46,3.07,1.49,141.22,68.54,72.68,Entregado,3.0,2025-05-22,5
71121,123024,20250522,2025-05-25,1198,9,18,25,3.38,1.58,84.5,39.5,45.0,Entregado,3.0,2025-05-22,5
71122,123024,20250522,2025-05-25,1198,9,27,23,2.28,0.94,52.44,21.62,30.82,Entregado,3.0,2025-05-22,5
71123,123024,20250522,2025-05-25,1198,9,22,43,5.89,2.57,253.27,110.51,142.76,Entregado,3.0,2025-05-22,5
71124,123024,20250522,2025-05-25,1198,9,9,33,4.51,1.63,148.83,53.79,95.04,Entregado,3.0,2025-05-22,5
71125,123025,20240531,2024-06-01,1614,15,19,20,2.13,1.26,42.6,25.2,17.4,Entregado,1.0,2024-05-31,5
71126,123025,20240531,2024-06-01,1614,15,1,14,2.27,1.15,31.78,16.1,15.68,Entregado,1.0,2024-05-31,5
71127,123025,20240531,2024-06-01,1614,15,6,12,5.2,2.27,62.4,27.24,35.16,Entregado,1.0,2024-05-31,5
71128,123025,20240531,2024-06-01,1614,15,14,14,2.97,1.79,41.58,25.06,16.52,Entregado,1.0,2024-05-31,5
71129,123025,20240531,2024-06-01,1614,15,9,13,4.51,1.63,58.63,21.19,37.44,Entregado,1.0,2024-05-31,5
71130,123025,20240531,2024-06-01,1614,15,24,5,3.67,2.07,18.35,10.35,8.0,Entregado,1.0,2024-05-31,5
71131,123026,20210630,2021-07-03,349,15,27,10,2.28,0.94,22.8,9.4,13.4,Entregado,3.0,2021-06-30,6
71132,123026,20210630,2021-07-03,349,15,28,35,1.22,0.68,42.7,23.8,18.9,Entregado,3.0,2021-06-30,6
71133,123026,20210630,2021-07-03,349,15,18,43,3.38,1.58,145.34,67.94,77.4,Entregado,3.0,2021-06-30,6
71134,123027,20220314,2022-03-15,1400,12,3,10,2.51,0.94,25.1,9.4,15.7,Entregado,1.0,2022-03-14,3
71135,123027,20220314,2022-03-15,1400,12,24,9,3.67,2.07,33.03,18.63,14.4,Entregado,1.0,2022-03-14,3
71136,123027,20220314,2022-03-15,1400,12,1,8,2.27,1.15,18.16,9.2,8.96,Entregado,1.0,2022-03-14,3
71137,123027,20220314,2022-03-15,1400,12,14,9,2.97,1.79,26.73,16.11,10.62,Entregado,1.0,2022-03-14,3
71138,123027,20220314,2022-03-15,1400,12,6,11,5.2,2.27,57.2,24.97,32.23,Entregado,1.0,2022-03-14,3
71139,123028,20230712,2023-07-14,313,11,26,4,1.47,0.56,5.88,2.24,3.64,Entregado,2.0,2023-07-12,7
71140,123028,20230712,2023-07-14,313,11,28,13,1.22,0.68,15.86,8.84,7.02,Entregado,2.0,2023-07-12,7
71141,123028,20230712,2023-07-14,313,11,14,7,2.97,1.79,20.79,12.53,8.26,Entregado,2.0,2023-07-12,7
71142,123028,20230712,2023-07-14,313,11,21,9,3.52,1.44,31.68,12.96,18.72,Entregado,2.0,2023-07-12,7
71143,123029,20210223,2021-02-25,561,8,3,14,2.51,0.94,35.14,13.16,21.98,Entregado,2.0,2021-02-23,2
71144,123029,20210223,2021-02-25,561,8,20,19,2.98,1.26,56.62,23.94,32.68,Entregado,2.0,2021-02-23,2
71145,123029,20210223,2021-02-25,561,8,1,10,2.27,1.15,22.7,11.5,11.2,Entregado,2.0,2021-02-23,2
71146,123030,20250303,2025-03-06,1610,12,27,11,2.28,0.94,25.08,10.34,14.74,Entregado,3.0,2025-03-03,3
71147,123030,20250303,2025-03-06,1610,12,18,11,3.38,1.58,37.18,17.38,19.8,Entregado,3.0,2025-03-03,3
71148,123030,20250303,2025-03-06,1610,12,4,10,2.04,1.15,20.4,11.5,8.9,Entregado,3.0,2025-03-03,3
71149,123031,20231109,2023-11-11,429,12,18,8,3.38,1.58,27.04,12.64,14.4,Entregado,2.0,2023-11-09,11
71150,123031,20231109,2023-11-11,429,12,3,9,2.51,0.94,22.59,8.46,14.13,Entregado,2.0,2023-11-09,11
71151,123031,20231109,2023-11-11,429,12,13,6,1.69,0.7,10.14,4.2,5.94,Entregado,2.0,2023-11-09,11
71152,123031,20231109,2023-11-11,429,12,2,2,1.88,0.92,3.76,1.84,1.92,Entregado,2.0,2023-11-09,11
71153,123032,20240718,2024-07-19,1807,15,26,11,1.47,0.56,16.17,6.16,10.01,Entregado,1.0,2024-07-18,7
71154,123032,20240718,2024-07-19,1807,15,3,10,2.51,0.94,25.1,9.4,15.7,Entregado,1.0,2024-07-18,7
71155,123033,20221017,2022-10-20,530,14,18,8,3.38,1.58,27.04,12.64,14.4,Entregado,3.0,2022-10-17,10
71156,123033,20221017,2022-10-20,530,14,23,4,5.17,2.71,20.68,10.84,9.84,Entregado,3.0,2022-10-17,10
71157,123034,20220812,2022-08-15,674,11,22,7,5.89,2.57,41.23,17.99,23.24,Entregado,3.0,2022-08-12,8
71158,123034,20220812,2022-08-15,674,11,11,12,3.07,1.49,36.84,17.88,18.96,Entregado,3.0,2022-08-12,8
71159,123034,20220812,2022-08-15,674,11,26,5,1.47,0.56,7.35,2.8,4.55,Entregado,3.0,2022-08-12,8
71160,123035,20240607,2024-06-08,521,8,11,5,3.07,1.49,15.35,7.45,7.9,Entregado,1.0,2024-06-07,6
71161,123035,20240607,2024-06-08,521,8,1,20,2.27,1.15,45.4,23.0,22.4,Entregado,1.0,2024-06-07,6
71162,123035,20240607,2024-06-08,521,8,8,11,4.1,2.41,45.1,26.51,18.59,Entregado,1.0,2024-06-07,6
71163,123036,20230125,2023-01-28,1517,10,6,6,5.2,2.27,31.2,13.62,17.58,Entregado,3.0,2023-01-25,1
71164,123036,20230125,2023-01-28,1517,10,7,12,4.06,2.33,48.72,27.96,20.76,Entregado,3.0,2023-01-25,1
71165,123036,20230125,2023-01-28,1517,10,3,9,2.51,0.94,22.59,8.46,14.13,Entregado,3.0,2023-01-25,1
71166,123037,20240627,2024-06-29,1282,9,26,29,1.47,0.56,42.63,16.24,26.39,Entregado,2.0,2024-06-27,6
71167,123037,20240627,2024-06-29,1282,9,4,28,2.04,1.15,57.12,32.2,24.92,Entregado,2.0,2024-06-27,6
71168,123038,20230509,2023-05-12,225,13,9,19,4.51,1.63,85.69,30.97,54.72,Entregado,3.0,2023-05-09,5
71169,123038,20230509,2023-05-12,225,13,17,20,2.85,1.2,57.0,24.0,33.0,Entregado,3.0,2023-05-09,5
71170,123038,20230509,2023-05-12,225,13,19,9,2.13,1.26,19.17,11.34,7.83,Entregado,3.0,2023-05-09,5
71171,123038,20230509,2023-05-12,225,13,2,13,1.88,0.92,24.44,11.96,12.48,Entregado,3.0,2023-05-09,5
71172,123038,20230509,2023-05-12,225,13,1,16,2.27,1.15,36.32,18.4,17.92,Entregado,3.0,2023-05-09,5
71173,123039,20240614,2024-06-16,932,8,5,5,2.19,0.79,10.95,3.95,7.0,Entregado,2.0,2024-06-14,6
71174,123039,20240614,2024-06-16,932,8,14,6,2.97,1.79,17.82,10.74,7.08,Entregado,2.0,2024-06-14,6
71175,123039,20240614,2024-06-16,932,8,27,7,2.28,0.94,15.96,6.58,9.38,Entregado,2.0,2024-06-14,6
71176,123039,20240614,2024-06-16,932,8,11,6,3.07,1.49,18.42,8.94,9.48,Entregado,2.0,2024-06-14,6
71177,123040,20231127,2023-11-30,1092,11,6,7,5.2,2.27,36.4,15.89,20.51,Entregado,3.0,2023-11-27,11
71178,123040,20231127,2023-11-30,1092,11,10,2,2.73,1.51,5.46,3.02,2.44,Entregado,3.0,2023-11-27,11
71179,123040,20231127,2023-11-30,1092,11,3,4,2.51,0.94,10.04,3.76,6.28,Entregado,3.0,2023-11-27,11
71180,123040,20231127,2023-11-30,1092,11,12,9,2.54,1.32,22.86,11.88,10.98,Entregado,3.0,2023-11-27,11
71181,123041,20210902,2021-09-03,794,14,23,12,5.17,2.71,62.04,32.52,29.52,Entregado,1.0,2021-09-02,9
71182,123041,20210902,2021-09-03,794,14,1,10,2.27,1.15,22.7,11.5,11.2,Entregado,1.0,2021-09-02,9
71183,123041,20210902,2021-09-03,794,14,9,12,4.51,1.63,54.12,19.56,34.56,Entregado,1.0,2021-09-02,9
71184,123041,20210902,2021-09-03,794,14,26,7,1.47,0.56,10.29,3.92,6.37,Entregado,1.0,2021-09-02,9
71185,123041,20210902,2021-09-03,794,14,18,4,3.38,1.58,13.52,6.32,7.2,Entregado,1.0,2021-09-02,9
71186,123042,20251223,2025-12-24,1527,16,4,9,2.04,1.15,18.36,10.35,8.01,Entregado,1.0,2025-12-23,12
71187,123042,20251223,2025-12-24,1527,16,25,12,3.77,2.3,45.24,27.6,17.64,Entregado,1.0,2025-12-23,12
71188,123042,20251223,2025-12-24,1527,16,23,12,5.17,2.71,62.04,32.52,29.52,Entregado,1.0,2025-12-23,12
71189,123043,20220707,2022-07-09,1169,13,15,5,4.1,1.66,20.5,8.3,12.2,Entregado,2.0,2022-07-07,7
71190,123043,20220707,2022-07-09,1169,13,7,9,4.06,2.33,36.54,20.97,15.57,Entregado,2.0,2022-07-07,7
71191,123043,20220707,2022-07-09,1169,13,12,7,2.54,1.32,17.78,9.24,8.54,Entregado,2.0,2022-07-07,7
71192,123044,20240919,2024-09-22,975,15,23,12,5.17,2.71,62.04,32.52,29.52,Entregado,3.0,2024-09-19,9
71193,123044,20240919,2024-09-22,975,15,20,3,2.98,1.26,8.94,3.78,5.16,Entregado,3.0,2024-09-19,9
71194,123044,20240919,2024-09-22,975,15,22,9,5.89,2.57,53.01,23.13,29.88,Entregado,3.0,2024-09-19,9
71195,123045,20220506,2022-05-08,1559,10,3,11,2.51,0.94,27.61,10.34,17.27,Entregado,2.0,2022-05-06,5
71196,123045,20220506,2022-05-08,1559,10,13,6,1.69,0.7,10.14,4.2,5.94,Entregado,2.0,2022-05-06,5
71197,123045,20220506,2022-05-08,1559,10,22,9,5.89,2.57,53.01,23.13,29.88,Entregado,2.0,2022-05-06,5
71198,123045,20220506,2022-05-08,1559,10,1,11,2.27,1.15,24.97,12.65,12.32,Entregado,2.0,2022-05-06,5
71199,123045,20220506,2022-05-08,1559,10,12,12,2.54,1.32,30.48,15.84,14.64,Entregado,2.0,2022-05-06,5
71200,123046,20230627,2023-06-28,457,13,2,9,1.88,0.92,16.92,8.28,8.64,Entregado,1.0,2023-06-27,6
71201,123046,20230627,2023-06-28,457,13,16,3,2.1,0.81,6.3,2.43,3.87,Entregado,1.0,2023-06-27,6
71202,123046,20230627,2023-06-28,457,13,18,7,3.38,1.58,23.66,11.06,12.6,Entregado,1.0,2023-06-27,6
71203,123046,20230627,2023-06-28,457,13,11,3,3.07,1.49,9.21,4.47,4.74,Entregado,1.0,2023-06-27,6
71204,123047,20210517,2021-05-18,1493,15,7,5,4.06,2.33,20.3,11.65,8.65,Entregado,1.0,2021-05-17,5
71205,123047,20210517,2021-05-18,1493,15,27,8,2.28,0.94,18.24,7.52,10.72,Entregado,1.0,2021-05-17,5
71206,123047,20210517,2021-05-18,1493,15,3,9,2.51,0.94,22.59,8.46,14.13,Entregado,1.0,2021-05-17,5
71207,123048,20250117,2025-01-18,1621,9,21,2,3.52,1.44,7.04,2.88,4.16,Entregado,1.0,2025-01-17,1
71208,123048,20250117,2025-01-18,1621,9,11,10,3.07,1.49,30.7,14.9,15.8,Entregado,1.0,2025-01-17,1
71209,123048,20250117,2025-01-18,1621,9,23,4,5.17,2.71,20.68,10.84,9.84,Entregado,1.0,2025-01-17,1
71210,123048,20250117,2025-01-18,1621,9,15,8,4.1,1.66,32.8,13.28,19.52,Entregado,1.0,2025-01-17,1
71211,123048,20250117,2025-01-18,1621,9,27,9,2.28,0.94,20.52,8.46,12.06,Entregado,1.0,2025-01-17,1
71212,123049,20241015,2024-10-16,1875,9,28,3,1.22,0.68,3.66,2.04,1.62,Entregado,1.0,2024-10-15,10
71213,123050,20250324,2025-03-27,760,15,11,4,3.07,1.49,12.28,5.96,6.32,Entregado,3.0,2025-03-24,3
71214,123051,20250730,2025-07-31,307,10,8,3,4.1,2.41,12.3,7.23,5.07,Entregado,1.0,2025-07-30,7
71215,123051,20250730,2025-07-31,307,10,27,3,2.28,0.94,6.84,2.82,4.02,Entregado,1.0,2025-07-30,7
71216,123051,20250730,2025-07-31,307,10,26,8,1.47,0.56,11.76,4.48,7.28,Entregado,1.0,2025-07-30,7
71217,123052,20210531,2021-06-02,1188,9,19,16,2.13,1.26,34.08,20.16,13.92,Entregado,2.0,2021-05-31,5
71218,123053,20230607,2023-06-08,1921,12,26,11,1.47,0.56,16.17,6.16,10.01,Entregado,1.0,2023-06-07,6
71219,123053,20230607,2023-06-08,1921,12,9,12,4.51,1.63,54.12,19.56,34.56,Entregado,1.0,2023-06-07,6
71220,123053,20230607,2023-06-08,1921,12,14,6,2.97,1.79,17.82,10.74,7.08,Entregado,1.0,2023-06-07,6
71221,123054,20230608,2023-06-10,1725,16,21,20,3.52,1.44,70.4,28.8,41.6,Entregado,2.0,2023-06-08,6
71222,123054,20230608,2023-06-10,1725,16,27,10,2.28,0.94,22.8,9.4,13.4,Entregado,2.0,2023-06-08,6
71223,123054,20230608,2023-06-10,1725,16,10,8,2.73,1.51,21.84,12.08,9.76,Entregado,2.0,2023-06-08,6
71224,123054,20230608,2023-06-10,1725,16,8,18,4.1,2.41,73.8,43.38,30.42,Entregado,2.0,2023-06-08,6
71225,123054,20230608,2023-06-10,1725,16,28,14,1.22,0.68,17.08,9.52,7.56,Entregado,2.0,2023-06-08,6
71226,123054,20230608,2023-06-10,1725,16,26,16,1.47,0.56,23.52,8.96,14.56,Entregado,2.0,2023-06-08,6
71227,123055,20211130,2021-12-02,1710,16,2,7,1.88,0.92,13.16,6.44,6.72,Entregado,2.0,2021-11-30,11
71228,123055,20211130,2021-12-02,1710,16,20,5,2.98,1.26,14.9,6.3,8.6,Entregado,2.0,2021-11-30,11
71229,123055,20211130,2021-12-02,1710,16,7,7,4.06,2.33,28.42,16.31,12.11,Entregado,2.0,2021-11-30,11
71230,123055,20211130,2021-12-02,1710,16,8,10,4.1,2.41,41.0,24.1,16.9,Entregado,2.0,2021-11-30,11
71231,123056,20221222,2022-12-24,1769,11,16,15,2.1,0.81,31.5,12.15,19.35,Entregado,2.0,2022-12-22,12
71232,123057,20211025,2021-10-27,23,13,19,49,2.13,1.26,104.37,61.74,42.63,Entregado,2.0,2021-10-25,10
71233,123057,20211025,2021-10-27,23,13,22,31,5.89,2.57,182.59,79.67,102.92,Entregado,2.0,2021-10-25,10
71234,123057,20211025,2021-10-27,23,13,2,43,1.88,0.92,80.84,39.56,41.28,Entregado,2.0,2021-10-25,10
71235,123058,20210402,2021-04-05,1738,15,18,10,3.38,1.58,33.8,15.8,18.0,Entregado,3.0,2021-04-02,4
71236,123058,20210402,2021-04-05,1738,15,21,20,3.52,1.44,70.4,28.8,41.6,Entregado,3.0,2021-04-02,4
71237,123058,20210402,2021-04-05,1738,15,11,16,3.07,1.49,49.12,23.84,25.28,Entregado,3.0,2021-04-02,4
71238,123059,20240913,2024-09-15,1739,16,10,11,2.73,1.51,30.03,16.61,13.42,Entregado,2.0,2024-09-13,9
71239,123059,20240913,2024-09-15,1739,16,1,19,2.27,1.15,43.13,21.85,21.28,Entregado,2.0,2024-09-13,9
71240,123059,20240913,2024-09-15,1739,16,25,4,3.77,2.3,15.08,9.2,5.88,Entregado,2.0,2024-09-13,9
71241,123059,20240913,2024-09-15,1739,16,21,9,3.52,1.44,31.68,12.96,18.72,Entregado,2.0,2024-09-13,9
71242,123059,20240913,2024-09-15,1739,16,4,8,2.04,1.15,16.32,9.2,7.12,Entregado,2.0,2024-09-13,9
71243,123059,20240913,2024-09-15,1739,16,20,16,2.98,1.26,47.68,20.16,27.52,Entregado,2.0,2024-09-13,9
71244,123060,20211110,2021-11-13,675,13,22,12,5.89,2.57,70.68,30.84,39.84,Entregado,3.0,2021-11-10,11
71245,123060,20211110,2021-11-13,675,13,10,5,2.73,1.51,13.65,7.55,6.1,Entregado,3.0,2021-11-10,11
71246,123061,20220812,2022-08-13,1417,8,16,10,2.1,0.81,21.0,8.1,12.9,Entregado,1.0,2022-08-12,8
71247,123061,20220812,2022-08-13,1417,8,28,7,1.22,0.68,8.54,4.76,3.78,Entregado,1.0,2022-08-12,8
71248,123061,20220812,2022-08-13,1417,8,22,10,5.89,2.57,58.9,25.7,33.2,Entregado,1.0,2022-08-12,8
71249,123062,20251126,2025-11-27,593,15,11,16,3.07,1.49,49.12,23.84,25.28,Entregado,1.0,2025-11-26,11
71250,123062,20251126,2025-11-27,593,15,25,6,3.77,2.3,22.62,13.8,8.82,Entregado,1.0,2025-11-26,11
71251,123062,20251126,2025-11-27,593,15,19,9,2.13,1.26,19.17,11.34,7.83,Entregado,1.0,2025-11-26,11
71252,123062,20251126,2025-11-27,593,15,9,11,4.51,1.63,49.61,17.93,31.68,Entregado,1.0,2025-11-26,11
71253,123062,20251126,2025-11-27,593,15,1,18,2.27,1.15,40.86,20.7,20.16,Entregado,1.0,2025-11-26,11
71254,123062,20251126,2025-11-27,593,15,5,16,2.19,0.79,35.04,12.64,22.4,Entregado,1.0,2025-11-26,11
71255,123063,20250828,2025-08-30,1220,8,25,12,3.77,2.3,45.24,27.6,17.64,Entregado,2.0,2025-08-28,8
71256,123063,20250828,2025-08-30,1220,8,1,18,2.27,1.15,40.86,20.7,20.16,Entregado,2.0,2025-08-28,8
71257,123063,20250828,2025-08-30,1220,8,26,16,1.47,0.56,23.52,8.96,14.56,Entregado,2.0,2025-08-28,8
71258,123064,20241009,2024-10-11,1347,10,11,6,3.07,1.49,18.42,8.94,9.48,Entregado,2.0,2024-10-09,10
71259,123065,20251112,2025-11-15,1041,16,11,19,3.07,1.49,58.33,28.31,30.02,Entregado,3.0,2025-11-12,11
71260,123065,20251112,2025-11-15,1041,16,10,14,2.73,1.51,38.22,21.14,17.08,Entregado,3.0,2025-11-12,11
71261,123065,20251112,2025-11-15,1041,16,4,10,2.04,1.15,20.4,11.5,8.9,Entregado,3.0,2025-11-12,11
71262,123065,20251112,2025-11-15,1041,16,12,8,2.54,1.32,20.32,10.56,9.76,Entregado,3.0,2025-11-12,11
71263,123065,20251112,2025-11-15,1041,16,9,12,4.51,1.63,54.12,19.56,34.56,Entregado,3.0,2025-11-12,11
71264,123065,20251112,2025-11-15,1041,16,26,9,1.47,0.56,13.23,5.04,8.19,Entregado,3.0,2025-11-12,11
71265,123066,20220218,2022-02-21,878,8,16,10,2.1,0.81,21.0,8.1,12.9,Entregado,3.0,2022-02-18,2
71266,123066,20220218,2022-02-21,878,8,12,7,2.54,1.32,17.78,9.24,8.54,Entregado,3.0,2022-02-18,2
71267,123066,20220218,2022-02-21,878,8,18,8,3.38,1.58,27.04,12.64,14.4,Entregado,3.0,2022-02-18,2
71268,123067,20230724,2023-07-26,1124,10,1,5,2.27,1.15,11.35,5.75,5.6,Entregado,2.0,2023-07-24,7
71269,123068,20231102,2023-11-03,273,15,2,7,1.88,0.92,13.16,6.44,6.72,Entregado,1.0,2023-11-02,11
71270,123068,20231102,2023-11-03,273,15,22,5,5.89,2.57,29.45,12.85,16.6,Entregado,1.0,2023-11-02,11
71271,123069,20230925,2023-09-28,1370,8,12,4,2.54,1.32,10.16,5.28,4.88,Entregado,3.0,2023-09-25,9
71272,123069,20230925,2023-09-28,1370,8,3,11,2.51,0.94,27.61,10.34,17.27,Entregado,3.0,2023-09-25,9
71273,123069,20230925,2023-09-28,1370,8,9,7,4.51,1.63,31.57,11.41,20.16,Entregado,3.0,2023-09-25,9
71274,123070,20230425,2023-04-28,1198,9,10,45,2.73,1.51,122.85,67.95,54.9,Entregado,3.0,2023-04-25,4
71275,123070,20230425,2023-04-28,1198,9,7,16,4.06,2.33,64.96,37.28,27.68,Entregado,3.0,2023-04-25,4
71276,123070,20230425,2023-04-28,1198,9,11,13,3.07,1.49,39.91,19.37,20.54,Entregado,3.0,2023-04-25,4
71277,123070,20230425,2023-04-28,1198,9,2,28,1.88,0.92,52.64,25.76,26.88,Entregado,3.0,2023-04-25,4
71278,123071,20250619,2025-06-20,1515,9,20,9,2.98,1.26,26.82,11.34,15.48,Entregado,1.0,2025-06-19,6
71279,123071,20250619,2025-06-20,1515,9,5,20,2.19,0.79,43.8,15.8,28.0,Entregado,1.0,2025-06-19,6
71280,123072,20240510,2024-05-12,1302,13,23,4,5.17,2.71,20.68,10.84,9.84,Entregado,2.0,2024-05-10,5
71281,123072,20240510,2024-05-12,1302,13,18,4,3.38,1.58,13.52,6.32,7.2,Entregado,2.0,2024-05-10,5
71282,123072,20240510,2024-05-12,1302,13,25,8,3.77,2.3,30.16,18.4,11.76,Entregado,2.0,2024-05-10,5
71283,123072,20240510,2024-05-12,1302,13,11,11,3.07,1.49,33.77,16.39,17.38,Entregado,2.0,2024-05-10,5
71284,123073,20220720,2022-07-21,35,8,26,8,1.47,0.56,11.76,4.48,7.28,Entregado,1.0,2022-07-20,7
71285,123074,20250807,2025-08-10,69,8,18,5,3.38,1.58,16.9,7.9,9.0,Entregado,3.0,2025-08-07,8
71286,123074,20250807,2025-08-10,69,8,13,2,1.69,0.7,3.38,1.4,1.98,Entregado,3.0,2025-08-07,8
71287,123075,20210129,2021-02-01,1559,10,9,2,4.51,1.63,9.02,3.26,5.76,Entregado,3.0,2021-01-29,1
71288,123075,20210129,2021-02-01,1559,10,8,3,4.1,2.41,12.3,7.23,5.07,Entregado,3.0,2021-01-29,1
71289,123075,20210129,2021-02-01,1559,10,22,7,5.89,2.57,41.23,17.99,23.24,Entregado,3.0,2021-01-29,1
71290,123075,20210129,2021-02-01,1559,10,17,11,2.85,1.2,31.35,13.2,18.15,Entregado,3.0,2021-01-29,1
71291,123075,20210129,2021-02-01,1559,10,21,2,3.52,1.44,7.04,2.88,4.16,Entregado,3.0,2021-01-29,1
71292,123076,20250306,2025-03-09,1259,9,10,2,2.73,1.51,5.46,3.02,2.44,Entregado,3.0,2025-03-06,3
71293,123076,20250306,2025-03-09,1259,9,26,9,1.47,0.56,13.23,5.04,8.19,Entregado,3.0,2025-03-06,3
71294,123076,20250306,2025-03-09,1259,9,9,8,4.51,1.63,36.08,13.04,23.04,Entregado,3.0,2025-03-06,3
71295,123077,20231025,2023-10-27,1350,14,19,10,2.13,1.26,21.3,12.6,8.7,Entregado,2.0,2023-10-25,10
71296,123077,20231025,2023-10-27,1350,14,16,9,2.1,0.81,18.9,7.29,11.61,Entregado,2.0,2023-10-25,10
