productividad_id,fecha_id,empleado_id,pedidos_gestionados,importe_vendido,objetivo_diario,cumplimiento_pct
8995,20250606,12,1,20.55,1499,1.37
8996,20250606,13,5,500.8,1124,44.56
8997,20250606,14,5,268.8,1357,19.81
8998,20250606,15,2,67.16,1705,3.94
8999,20250606,16,1,158.57999999999998,792,20.02
9000,20250606,17,1,173.67000000000002,987,17.6
9001,20250609,8,3,213.41,1063,20.08
9002,20250609,9,5,1397.95,1199,116.59
9003,20250609,10,2,65.54,1021,6.42
9004,20250609,11,7,883.97,1086,81.4
9005,20250609,12,4,262.35,808,32.47
9006,20250609,13,1,54.24,977,5.55
9007,20250609,14,2,295.85,650,45.52
9008,20250609,15,1,108.96,936,11.64
9009,20250609,16,1,30.54,1255,2.43
9010,20250610,8,2,258.1,881,29.3
9011,20250610,9,2,102.68,1136,9.04
9012,20250610,10,2,142.95,903,15.83
9013,20250610,11,3,640.7,1255,51.05
9014,20250610,12,3,160.57,1660,9.67
9015,20250610,13,2,195.35,1415,13.81
9016,20250610,14,4,192.32,1171,16.42
9017,20250610,15,2,490.46,1046,46.89
9018,20250610,16,3,387.81,1104,35.13
9019,20250611,8,3,149.15,956,15.6
9020,20250611,10,6,459.01,1739,26.4
9021,20250611,11,5,631.95,1141,55.39
9022,20250611,12,4,432.73,931,46.48
9023,20250611,13,1,59.1,1244,4.75
9024,20250611,14,2,331.36,1799,18.42
9025,20250611,15,4,497.05,1517,32.77
9026,20250612,8,10,718.44,1486,48.35
9027,20250612,9,3,501.46,623,80.49
9028,20250612,10,1,20.52,1137,1.8
9029,20250612,11,3,121.92,642,18.99
9030,20250612,12,5,290.44,1343,21.63
9031,20250612,13,4,423.72,1711,24.76
9032,20250612,14,2,206.91000000000005,1603,12.91
9033,20250612,15,2,224.65,1723,13.04
9034,20250613,8,4,422.93,1093,38.69
9035,20250613,9,3,256.98,1800,14.28
9036,20250613,10,5,474.73,646,73.49
9037,20250613,11,2,95.73,1734,5.52
9038,20250613,12,5,278.0,1793,15.5
9039,20250613,13,1,63.41,1431,4.43
9040,20250613,14,1,71.22,1562,4.56
9041,20250613,15,4,235.2,1265,18.59
9042,20250613,16,4,255.74,1098,23.29
9043,20250616,8,4,231.97,795,29.18
9044,20250616,9,2,166.26,1650,10.08
9045,20250616,10,1,39.45,1550,2.55
9046,20250616,11,2,48.98,1762,2.78
9047,20250616,13,2,76.9,663,11.6
9048,20250616,14,1,97.82,743,13.17
9049,20250616,15,3,386.48,625,61.84
9050,20250616,16,2,173.03,685,25.26
9051,20250617,8,9,1028.86,1623,63.39
9052,20250617,9,1,48.0,1221,3.93
9053,20250617,10,2,77.44,1565,4.95
9054,20250617,11,3,405.89,1139,35.64
9055,20250617,12,2,165.36,1231,13.43
9056,20250617,14,1,113.38,1016,11.16
9057,20250617,15,7,491.65,1738,28.29
9058,20250617,16,5,447.73,1401,31.96
9059,20250617,17,1,105.18,1192,8.82
9060,20250618,8,3,287.04,937,30.63
9061,20250618,9,1,172.01,624,27.57
9062,20250618,10,5,539.5899999999999,1722,31.34
9063,20250618,11,2,215.9,862,25.05
9064,20250618,12,5,585.46,1033,56.68
9065,20250618,13,4,151.53,1624,9.33
9066,20250618,14,7,600.49,967,62.1
9067,20250618,15,8,1133.44,1008,112.44
9068,20250618,16,5,847.01,1608,52.67
9069,20250618,17,1,51.400000000000006,1318,3.9
9070,20250619,8,5,145.95,1051,13.89
9071,20250619,9,5,614.04,873,70.34
9072,20250619,10,3,148.86,1249,11.92
9073,20250619,11,3,177.53,942,18.85
9074,20250619,12,5,425.57,1068,39.85
9075,20250619,13,4,774.01,1046,74.0
9076,20250619,14,1,98.74,1584,6.23
9077,20250619,15,4,354.16,1164,30.43
9078,20250619,17,1,283.57,1417,20.01
9079,20250620,8,2,99.14,1458,6.8
9080,20250620,9,2,231.39,1236,18.72
9081,20250620,10,1,52.86,1303,4.06
9082,20250620,11,4,209.65,846,24.78
9083,20250620,12,3,182.31,1316,13.85
9084,20250620,13,2,168.38,1708,9.86
9085,20250620,14,1,48.13,1640,2.93
9086,20250620,15,4,358.68,1504,23.85
9087,20250620,16,2,763.51,941,81.14
9088,20250620,17,2,101.29,1515,6.69
9089,20250623,8,3,243.41,1010,24.1
9090,20250623,9,6,800.63,1403,57.07
9091,20250623,10,3,684.98,1436,47.7
9092,20250623,11,2,332.68,618,53.83
9093,20250623,12,4,708.02,1370,51.68
9094,20250623,13,1,86.47,1204,7.18
9095,20250623,14,3,83.27,969,8.59
9096,20250623,15,5,435.5,1441,30.22
9097,20250623,17,1,72.62,1494,4.86
9098,20250624,8,3,149.55,1027,14.56
9099,20250624,9,3,154.59,1687,9.16
9100,20250624,10,3,135.36,1262,10.73
9101,20250624,11,1,90.17,775,11.63
9102,20250624,13,1,0.0,870,0.0
9103,20250624,14,2,104.69,654,16.01
9104,20250624,15,5,545.6,795,68.63
9105,20250624,16,1,51.48,622,8.28
9106,20250625,8,5,551.41,1471,37.49
9107,20250625,9,4,302.65,1013,29.88
9108,20250625,10,4,174.09,650,26.78
9109,20250625,11,7,1011.33,815,124.09
9110,20250625,12,3,297.87,1773,16.8
9111,20250625,13,1,65.55,834,7.86
9112,20250625,14,1,22.77,1505,1.51
9113,20250625,15,4,349.12,1310,26.65
9114,20250625,16,2,245.7,1442,17.04
9115,20250625,17,1,85.53,770,11.11
9116,20250626,8,2,120.32,1159,10.38
9117,20250626,9,2,186.61,849,21.98
9118,20250626,10,3,215.73,1207,17.87
9119,20250626,11,4,325.89,1198,27.2
9120,20250626,12,7,666.77,1017,65.56
9121,20250626,13,2,190.34,1306,14.57
9122,20250626,14,2,486.13,1148,42.35
9123,20250626,15,4,697.4100000000001,1179,59.15
9124,20250626,16,6,521.6899999999999,1549,33.68
9125,20250626,17,1,19.47,1150,1.69
9126,20250627,8,1,77.88999999999999,869,8.96
9127,20250627,9,2,483.39,893,54.13
9128,20250627,10,5,388.2,652,59.54
9129,20250627,11,1,30.14,1755,1.72
9130,20250627,12,5,310.65000000000003,861,36.08
9131,20250627,13,1,67.1,1080,6.21
9132,20250627,14,4,414.24,1727,23.99
9133,20250627,15,2,154.82,739,20.95
9134,20250627,17,1,45.68,1017,4.49
9135,20250630,8,4,556.7,976,57.04
9136,20250630,9,4,325.05,1685,19.29
9137,20250630,10,4,197.25,697,28.3
9138,20250630,11,1,168.95,918,18.4
9139,20250630,13,4,574.4399999999999,907,63.33
9140,20250630,15,3,172.42,1027,16.79
9141,20250630,16,1,335.28,1025,32.71
9142,20250701,8,3,905.0,1639,55.22
9143,20250701,9,4,212.38,1556,13.65
9144,20250701,10,5,512.78,822,62.38
9145,20250701,11,1,93.73,1340,6.99
9146,20250701,12,5,518.58,648,80.03
9147,20250701,13,2,205.92,1698,12.13
9148,20250701,14,3,303.76,1569,19.36
9149,20250701,15,1,24.6,1686,1.46
9150,20250701,16,2,89.82,1618,5.55
9151,20250701,17,1,115.83,1417,8.17
9152,20250702,8,5,229.43,627,36.59
9153,20250702,9,1,93.07,1624,5.73
9154,20250702,10,2,125.18,1309,9.56
9155,20250702,11,2,104.18,1155,9.02
9156,20250702,12,2,173.39,708,24.49
9157,20250702,13,4,177.7,822,21.62
9158,20250702,14,3,414.08,1325,31.25
9159,20250702,15,3,292.97,1052,27.85
9160,20250702,16,1,90.07,690,13.05
9161,20250702,17,1,50.06999999999999,747,6.7
9162,20250703,8,4,382.17,713,53.6
9163,20250703,9,2,100.8,1737,5.8
9164,20250703,10,2,156.18,930,16.79
9165,20250703,11,2,462.19,1436,32.19
9166,20250703,12,5,676.66,1480,45.72
9167,20250703,13,3,369.89,1662,22.26
9168,20250703,14,2,118.75,901,13.18
9169,20250703,15,5,242.06,972,24.9
9170,20250703,16,1,30.4,1705,1.78
9171,20250703,17,1,130.51,600,21.75
9172,20250704,8,6,408.5,1752,23.32
9173,20250704,9,3,149.86,773,19.39
9174,20250704,10,1,39.08,1064,3.67
9175,20250704,11,1,5.7,1355,0.42
9176,20250704,12,3,234.21,1716,13.65
9177,20250704,13,2,80.01,1658,4.83
9178,20250704,14,1,212.52,1608,13.22
9179,20250704,15,3,191.8,1126,17.03
9180,20250704,16,4,377.55,1167,32.35
9181,20250704,17,2,68.27,603,11.32
9182,20250707,8,3,385.4,1702,22.64
9183,20250707,9,2,42.61,1255,3.4
9184,20250707,10,2,114.48,1660,6.9
9185,20250707,11,1,72.28,1032,7.0
9186,20250707,12,4,267.46,1618,16.53
9187,20250707,14,5,269.65,1584,17.02
9188,20250707,15,2,142.28,618,23.02
9189,20250707,16,1,48.43,1054,4.59
9190,20250708,8,4,312.17,1198,26.06
9191,20250708,9,3,279.14,1551,18.0
9192,20250708,10,2,155.73000000000002,924,16.85
9193,20250708,11,6,465.35,1467,31.72
9194,20250708,12,3,144.09,736,19.58
9195,20250708,13,1,73.28999999999999,1155,6.35
9196,20250708,14,5,582.36,1092,53.33
9197,20250708,15,5,618.39,1582,39.09
9198,20250708,16,3,250.79,1326,18.91
9199,20250709,8,5,386.68,1335,28.96
9200,20250709,9,1,11.88,907,1.31
9201,20250709,10,2,56.63,1751,3.23
9202,20250709,11,1,42.77,1396,3.06
9203,20250709,12,1,11.76,1109,1.06
9204,20250709,13,3,106.85,1409,7.58
9205,20250709,14,4,734.83,678,108.38
9206,20250709,15,4,802.3,1283,62.53
9207,20250709,17,1,81.7,912,8.96
9208,20250710,8,5,377.83,1234,30.62
9209,20250710,9,2,83.97,1356,6.19
9210,20250710,10,4,827.89,1230,67.31
9211,20250710,11,4,197.24,1235,15.97
9212,20250710,12,1,67.19,946,7.1
9213,20250710,13,2,102.26,1041,9.82
9214,20250710,14,2,79.4,1337,5.94
9215,20250710,15,3,252.01,1630,15.46
9216,20250710,16,1,45.47,608,7.48
9217,20250710,17,1,70.34,1140,6.17
9218,20250711,8,5,384.19,1263,30.42
9219,20250711,9,1,17.4,1691,1.03
9220,20250711,10,3,167.16,1425,11.73
9221,20250711,11,2,61.89,1703,3.63
9222,20250711,13,1,128.57999999999998,618,20.81
9223,20250711,14,1,28.18,700,4.03
9224,20250711,15,4,461.35,693,66.57
9225,20250711,16,3,269.79,1373,19.65
9226,20250711,17,1,45.36,1363,3.33
9227,20250714,8,5,338.62,853,39.7
9228,20250714,9,2,332.44,1537,21.63
9229,20250714,10,7,497.47,1521,32.71
9230,20250714,11,3,215.72,1739,12.4
9231,20250714,12,1,30.48,1314,2.32
9232,20250714,13,3,236.38,721,32.79
9233,20250714,14,1,36.44,1348,2.7
9234,20250714,15,3,519.39,1000,51.94
9235,20250714,16,4,156.31,928,16.84
9236,20250714,17,1,102.24,688,14.86
9237,20250715,8,5,389.82,882,44.2
9238,20250715,9,2,129.88,643,20.2
9239,20250715,10,2,175.05,641,27.31
9240,20250715,12,1,66.0,870,7.59
9241,20250715,13,1,40.59,1640,2.48
9242,20250715,14,1,402.01,1047,38.4
9243,20250715,15,3,384.46,961,40.01
9244,20250715,17,1,125.45,963,13.03
9245,20250716,8,6,639.83,1470,43.53
9246,20250716,9,2,112.88,1488,7.59
9247,20250716,10,2,121.17,1200,10.1
9248,20250716,11,2,265.2,1067,24.85
9249,20250716,12,2,126.44,752,16.81
9250,20250716,14,1,15.35,1024,1.5
9251,20250716,15,7,833.93,1572,53.05
9252,20250716,16,2,110.15,669,16.46
9253,20250717,8,3,203.31,880,23.1
9254,20250717,10,3,298.8,827,36.13
9255,20250717,11,3,158.13,972,16.27
9256,20250717,13,2,159.25,1763,9.03
9257,20250717,14,8,821.64,698,117.71
9258,20250717,15,3,181.17,1756,10.32
9259,20250717,16,3,196.62,618,31.82
9260,20250717,17,2,146.19,1545,9.46
9261,20250718,8,4,772.95,728,106.17
9262,20250718,9,1,189.09,937,20.18
9263,20250718,10,5,305.09000000000003,977,31.23
9264,20250718,11,2,158.91,678,23.44
9265,20250718,12,1,108.95,1708,6.38
9266,20250718,13,4,247.09,815,30.32
9267,20250718,14,1,64.74000000000001,695,9.32
9268,20250718,15,1,63.620000000000005,654,9.73
9269,20250718,16,4,135.38,1167,11.6
9270,20250718,17,1,2.44,1717,0.14
9271,20250721,8,2,118.16,1248,9.47
9272,20250721,9,2,190.1,1090,17.44
9273,20250721,10,2,192.14,1074,17.89
9274,20250721,11,1,428.33,1563,27.4
9275,20250721,12,5,235.11,747,31.47
9276,20250721,13,3,581.28,832,69.87
9277,20250721,15,6,326.56,1260,25.92
9278,20250721,16,1,47.69,648,7.36
9279,20250722,8,6,759.12,1088,69.77
9280,20250722,9,3,204.11,698,29.24
9281,20250722,10,3,213.18,806,26.45
9282,20250722,11,6,563.3199999999999,932,60.44
9283,20250722,12,4,394.68,1058,37.3
9284,20250722,13,1,44.14,1084,4.07
9285,20250722,14,3,81.48,1025,7.95
9286,20250722,15,2,54.66,1075,5.08
9287,20250722,16,3,216.23,983,22.0
9288,20250723,8,6,193.71,994,19.49
9289,20250723,9,3,278.83,1276,21.85
9290,20250723,10,4,218.99,913,23.99
9291,20250723,11,4,711.5899999999999,957,74.36
9292,20250723,12,2,188.02,1327,14.17
9293,20250723,13,3,166.9,1110,15.04
9294,20250723,14,4,352.06,894,39.38
9295,20250723,15,10,651.13,841,77.42
9296,20250723,16,2,307.67,844,36.45
9297,20250724,8,4,427.16,1730,24.69
9298,20250724,9,6,463.87,639,72.59
9299,20250724,10,4,252.38,1725,14.63
9300,20250724,11,2,449.96,1797,25.04
9301,20250724,12,2,194.52,1338,14.54
9302,20250724,13,2,67.39,876,7.69
9303,20250724,15,5,1251.73,1484,84.35
9304,20250724,16,1,49.93,1038,4.81
9305,20250725,8,5,612.85,1484,41.3
9306,20250725,9,5,532.45,1498,35.54
9307,20250725,10,2,312.12,1357,23.0
9308,20250725,12,1,51.7,1588,3.26
9309,20250725,13,3,189.97,705,26.95
9310,20250725,14,3,148.25,900,16.47
9311,20250725,15,3,169.2,1532,11.04
9312,20250728,8,3,209.83,1300,16.14
9313,20250728,10,2,152.77,1108,13.79
9314,20250728,11,2,106.98,1528,7.0
9315,20250728,12,1,52.66,945,5.57
9316,20250728,13,1,7.52,629,1.2
9317,20250728,15,5,161.74,1586,10.2
9318,20250729,8,3,108.48,729,14.88
9319,20250729,9,3,272.48,1089,25.02
9320,20250729,10,3,158.14,1117,14.16
9321,20250729,11,4,909.36,1164,78.12
9322,20250729,12,4,254.78,1303,19.55
9323,20250729,15,4,444.77,1269,35.05
9324,20250729,16,2,92.48,1437,6.44
9325,20250730,8,4,410.99,1472,27.92
9326,20250730,10,3,190.4,1341,14.2
9327,20250730,11,3,252.21,1583,15.93
9328,20250730,12,3,181.35,1415,12.82
9329,20250730,13,3,144.63,1444,10.02
9330,20250730,14,4,236.37,709,33.34
9331,20250730,15,3,240.03,1535,15.64
9332,20250730,16,2,180.26,1490,12.1
9333,20250730,17,2,235.56,1178,20.0
9334,20250731,8,1,54.86,1056,5.2
9335,20250731,9,2,252.93,681,37.14
9336,20250731,10,1,38.35,966,3.97
9337,20250731,11,3,491.86,787,62.5
9338,20250731,12,1,64.35,1523,4.23
9339,20250731,13,1,108.3,751,14.42
9340,20250731,15,4,282.15,952,29.64
9341,20250731,16,2,132.59,1123,11.81
9342,20250731,17,3,265.34000000000003,1312,20.22
9343,20250801,8,3,146.52,622,23.56
9344,20250801,9,5,562.41,1634,34.42
9345,20250801,12,1,57.2,1082,5.29
9346,20250801,13,2,353.21,785,44.99
9347,20250801,14,1,40.32,1434,2.81
9348,20250801,15,7,577.84,1067,54.16
9349,20250801,16,1,176.89,1234,14.33
9350,20250801,17,1,42.99,979,4.39
9351,20250804,8,3,281.91,997,28.28
9352,20250804,9,2,79.32000000000001,1087,7.3
9353,20250804,10,2,106.15,1570,6.76
9354,20250804,11,3,119.14,738,16.14
9355,20250804,12,3,198.96,1282,15.52
9356,20250804,13,2,127.12,1688,7.53
9357,20250804,14,2,674.79,984,68.58
9358,20250804,15,5,755.11,1482,50.95
9359,20250804,16,1,47.02,907,5.18
9360,20250804,17,1,18.21,659,2.76
9361,20250805,8,3,232.02,1521,15.25
9362,20250805,9,7,314.58,1163,27.05
9363,20250805,10,1,16.86,831,2.03
9364,20250805,11,3,192.28,1646,11.68
9365,20250805,12,1,63.46,1069,5.94
9366,20250805,14,1,32.55,1703,1.91
9367,20250805,15,3,269.58,878,30.7
9368,20250805,16,1,141.92,1221,11.62
9369,20250805,17,2,192.88,1259,15.32
9370,20250806,8,2,138.14,1338,10.32
9371,20250806,9,3,144.1,1505,9.57
9372,20250806,10,3,252.25,1491,16.92
9373,20250806,11,3,399.32,981,40.71
9374,20250806,12,2,36.78,974,3.78
9375,20250806,13,3,422.05,1168,36.13
9376,20250806,15,6,587.5,1380,42.57
9377,20250806,16,3,185.89,645,28.82
9378,20250806,17,2,237.56,692,34.33
9379,20250807,8,7,517.1,711,72.73
9380,20250807,9,4,607.86,1583,38.4
9381,20250807,10,2,225.58,1492,15.12
9382,20250807,11,5,342.1,1674,20.44
9383,20250807,12,2,142.57,1747,8.16
9384,20250807,13,2,252.79,1115,22.67
9385,20250807,14,2,50.38,1115,4.52
9386,20250807,15,4,683.21,1189,57.46
9387,20250807,16,1,38.26,1313,2.91
9388,20250807,17,1,18.98,1414,1.34
9389,20250808,8,2,160.36,1192,13.45
9390,20250808,9,3,146.57,1210,12.11
9391,20250808,10,3,140.54,1006,13.97
9392,20250808,11,4,540.92,1583,34.17
9393,20250808,12,2,210.27,1234,17.04
9394,20250808,13,1,22.8,1207,1.89
9395,20250808,15,4,301.27,1172,25.71
9396,20250808,16,2,324.58,1222,26.56
9397,20250808,17,1,47.58,1021,4.66
9398,20250811,8,5,1075.19,1340,80.24
9399,20250811,9,3,296.33,1761,16.83
9400,20250811,10,4,365.34,1393,26.23
9401,20250811,11,1,151.4,1656,9.14
9402,20250811,12,2,161.48,1212,13.32
9403,20250811,13,3,176.69,609,29.01
9404,20250811,14,3,118.08,926,12.75
9405,20250811,15,4,222.43,1554,14.31
9406,20250811,16,2,41.46,1764,2.35
9407,20250811,17,1,27.98,1148,2.44
9408,20250812,8,1,33.78,653,5.17
9409,20250812,9,3,224.76,821,27.38
9410,20250812,10,1,48.84,761,6.42
9411,20250812,11,2,254.35,1184,21.48
9412,20250812,12,2,97.49,1101,8.85
9413,20250812,13,3,198.04,1721,11.51
9414,20250812,14,4,322.23,1064,30.28
9415,20250812,15,5,446.74,1272,35.12
9416,20250812,16,5,559.28,745,75.07
9417,20250812,17,1,63.59,600,10.6
9418,20250813,8,4,359.19,1734,20.71
9419,20250813,9,1,82.42,998,8.26
9420,20250813,10,2,339.76,943,36.03
9421,20250813,11,2,99.04,1524,6.5
9422,20250813,12,3,301.36,1535,19.63
9423,20250813,13,2,450.86,1638,27.53
9424,20250813,14,3,387.36,1230,31.49
9425,20250813,15,3,257.42,1112,23.15
9426,20250813,16,5,416.87,748,55.73
9427,20250813,17,2,85.33,1179,7.24
9428,20250814,8,3,204.92,1050,19.52
9429,20250814,9,5,249.19,1792,13.91
9430,20250814,10,3,413.09,1424,29.01
9431,20250814,12,1,0.0,997,0.0
9432,20250814,13,1,178.25,938,19.0
9433,20250814,14,1,302.93,1139,26.6
9434,20250814,15,2,410.41,1058,38.79
9435,20250814,16,3,367.65,1456,25.25
9436,20250814,17,1,35.2,1001,3.52
9437,20250818,8,5,317.18,1476,21.49
9438,20250818,9,5,231.66,1269,18.26
9439,20250818,10,2,117.58,1752,6.71
9440,20250818,11,1,99.2,946,10.49
9441,20250818,12,2,98.93,1206,8.2
9442,20250818,13,3,508.67,1756,28.97
9443,20250818,14,4,286.1,1533,18.66
9444,20250818,15,8,659.17,1385,47.59
9445,20250818,16,3,283.47,1109,25.56
9446,20250819,8,5,431.09,1305,33.03
9447,20250819,9,4,362.44,602,60.21
9448,20250819,10,1,61.56,913,6.74
9449,20250819,11,3,166.38,1713,9.71
9450,20250819,12,1,39.61,701,5.65
9451,20250819,13,2,227.12,1123,20.22
9452,20250819,14,1,75.0,987,7.6
9453,20250819,15,3,226.55,1701,13.32
9454,20250819,17,2,180.54,645,27.99
9455,20250820,8,4,339.44,817,41.55
9456,20250820,9,3,655.13,901,72.71
9457,20250820,10,4,299.19,1666,17.96
9458,20250820,11,3,477.29,1559,30.62
9459,20250820,12,6,396.08,1455,27.22
9460,20250820,13,4,342.02,775,44.13
9461,20250820,14,3,708.13,1008,70.25
9462,20250820,15,2,70.08,996,7.04
9463,20250820,16,1,48.1,651,7.39
9464,20250820,17,2,62.79,863,7.28
9465,20250821,8,3,171.19,1689,10.14
9466,20250821,9,7,480.47,841,57.13
9467,20250821,11,2,87.97,1700,5.17
9468,20250821,12,1,138.79,1753,7.92
9469,20250821,13,1,96.44,900,10.72
9470,20250821,14,1,52.54,1377,3.82
9471,20250821,15,5,294.97,611,48.28
9472,20250821,16,2,124.0,1788,6.94
9473,20250821,17,1,75.3,1019,7.39
9474,20250822,8,4,301.31,1019,29.57
9475,20250822,9,1,23.68,1512,1.57
9476,20250822,10,5,271.56,1156,23.49
9477,20250822,11,1,57.25,1594,3.59
9478,20250822,12,2,217.14,847,25.64
9479,20250822,13,1,66.4,1478,4.49
9480,20250822,14,1,192.38,1489,12.92
9481,20250822,15,3,214.82,1300,16.52
9482,20250822,17,1,93.86,1340,7.0
9483,20250825,8,3,253.36,944,26.84
9484,20250825,9,3,76.05000000000001,1659,4.58
9485,20250825,10,3,377.76,1116,33.85
9486,20250825,11,2,190.23,1469,12.95
9487,20250825,12,2,105.85,881,12.01
9488,20250825,13,2,290.51000000000005,961,30.23
9489,20250825,15,5,707.27,1256,56.31
9490,20250825,16,5,468.94,1553,30.2
9491,20250826,8,2,67.00999999999999,719,9.32
9492,20250826,9,4,274.29,1765,15.54
9493,20250826,10,3,120.49,836,14.41
9494,20250826,11,5,358.23,1421,25.21
9495,20250826,12,4,265.89,779,34.13
9496,20250826,13,1,18.35,1487,1.23
9497,20250826,14,1,106.07,1348,7.87
9498,20250826,15,5,504.21,1485,33.95
9499,20250826,16,3,184.44,1702,10.84
9500,20250827,8,5,504.36,1254,40.22
9501,20250827,9,3,175.69,880,19.96
9502,20250827,10,3,266.41,1014,26.27
9503,20250827,12,1,42.72,1039,4.11
9504,20250827,13,4,368.26,1764,20.88
9505,20250827,14,3,266.69,1685,15.83
9506,20250827,15,5,460.38,1232,37.37
9507,20250827,16,2,183.45,1438,12.76
9508,20250827,17,3,134.01,1053,12.73
9509,20250828,8,4,327.98,831,39.47
9510,20250828,9,5,366.14,1657,22.1
9511,20250828,11,2,119.77,1154,10.38
9512,20250828,12,2,83.69,895,9.35
9513,20250828,13,4,129.52,1462,8.86
9514,20250828,14,3,359.24,1708,21.03
9515,20250828,15,8,494.48,1204,41.07
9516,20250828,16,3,609.08,676,90.1
9517,20250828,17,1,104.25,1394,7.48
9518,20250829,8,3,179.05,1250,14.32
9519,20250829,9,1,493.46,1744,28.29
9520,20250829,10,6,414.76,850,48.8
9521,20250829,11,4,635.01,731,86.87
9522,20250829,12,3,371.91,998,37.27
9523,20250829,13,1,15.7,1016,1.55
9524,20250829,14,4,649.17,1484,43.74
9525,20250829,15,4,321.76,915,35.17
9526,20250829,16,4,663.61,1209,54.89
9527,20250829,17,1,36.17,1016,3.56
9528,20250901,8,7,562.6800000000001,806,69.81
9529,20250901,9,1,36.83,1776,2.07
9530,20250901,10,1,136.74,1452,9.42
9531,20250901,11,1,84.37,1178,7.16
9532,20250901,12,5,472.15,1054,44.8
9533,20250901,13,1,146.32,847,17.28
9534,20250901,14,1,46.13,1581,2.92
9535,20250901,15,2,236.84,795,29.79
9536,20250901,16,1,41.0,1726,2.38
9537,20250902,8,5,411.21,756,54.39
9538,20250902,9,4,273.52,687,39.81
9539,20250902,10,6,796.59,1373,58.02
9540,20250902,11,2,292.35,1001,29.21
9541,20250902,13,2,142.39,638,22.32
9542,20250902,14,2,31.66,1079,2.93
9543,20250902,15,5,422.36,683,61.84
9544,20250902,16,2,290.58,825,35.22
9545,20250902,17,1,429.9,652,65.94
9546,20250903,8,1,36.13,624,5.79
9547,20250903,9,1,49.73,1271,3.91
9548,20250903,10,1,38.870000000000005,989,3.93
9549,20250903,11,6,766.36,1383,55.41
9550,20250903,13,3,318.23,809,39.34
9551,20250903,14,5,558.3,1598,34.94
9552,20250903,15,2,170.3,1767,9.64
9553,20250903,16,2,50.5,1772,2.85
9554,20250904,8,2,267.87,1329,20.16
9555,20250904,9,4,271.02,1555,17.43
9556,20250904,11,3,274.57,1178,23.31
9557,20250904,12,2,166.65,1088,15.32
9558,20250904,13,3,380.38,1282,29.67
9559,20250904,14,1,83.5,1307,6.39
9560,20250904,15,3,150.62,618,24.37
9561,20250905,8,6,685.15,1655,41.4
9562,20250905,9,4,724.7,1665,43.53
9563,20250905,10,3,354.31,1011,35.05
9564,20250905,11,1,47.88,1501,3.19
9565,20250905,12,2,126.8,842,15.06
9566,20250905,14,2,163.41,679,24.07
9567,20250905,15,2,377.37,1457,25.9
9568,20250905,17,1,15.33,917,1.67
9569,20250908,8,6,716.58,1042,68.77
9570,20250908,9,2,59.5,1482,4.01
9571,20250908,10,7,599.04,1206,49.67
9572,20250908,12,2,61.19,942,6.5
9573,20250908,13,4,546.15,956,57.13
9574,20250908,14,1,105.83,908,11.66
9575,20250908,15,5,644.04,924,69.7
9576,20250909,8,4,554.7,1141,48.62
9577,20250909,9,2,83.17,1383,6.01
9578,20250909,10,4,228.74,1299,17.61
9579,20250909,11,2,205.44,1494,13.75
9580,20250909,12,4,166.84,1577,10.58
9581,20250909,13,2,127.98,719,17.8
9582,20250909,14,3,256.29,894,28.67
9583,20250909,15,3,180.44,1630,11.07
9584,20250909,16,4,513.35,727,70.61
9585,20250909,17,1,46.28,1151,4.02
9586,20250910,9,3,474.38,957,49.57
9587,20250910,10,4,227.49,1487,15.3
9588,20250910,11,1,22.44,789,2.84
9589,20250910,12,1,90.2,1481,6.09
9590,20250910,13,4,266.38,929,28.67
9591,20250910,14,2,212.19,1219,17.41
9592,20250910,16,1,72.38,1523,4.75
9593,20250911,8,1,26.82,1462,1.83
9594,20250911,9,5,385.37,811,47.52
9595,20250911,10,1,186.26,773,24.1
9596,20250911,11,1,105.02,1391,7.55
9597,20250911,13,2,214.65,1066,20.14
9598,20250911,14,1,51.05,1319,3.87
9599,20250911,15,5,551.34,616,89.5
9600,20250911,16,1,44.38,650,6.83
9601,20250912,8,4,352.28,775,45.46
9602,20250912,9,2,97.37,1346,7.23
9603,20250912,10,2,115.58,1069,10.81
9604,20250912,11,2,463.43,751,61.71
9605,20250912,13,3,136.64,1701,8.03
9606,20250912,14,1,52.49,1048,5.01
9607,20250912,15,1,15.04,1741,0.86
9608,20250912,16,3,198.15,932,21.26
9609,20250915,8,4,331.57,1461,22.69
9610,20250915,9,4,477.73,975,49.0
9611,20250915,10,7,703.09,1321,53.22
9612,20250915,11,1,10.14,1293,0.78
9613,20250915,12,3,143.97,721,19.97
9614,20250915,13,2,64.56,714,9.04
9615,20250915,14,1,121.67,778,15.64
9616,20250915,15,8,1174.84,669,175.61
9617,20250915,16,2,148.4,1435,10.34
9618,20250915,17,3,296.05,797,37.15
9619,20250916,8,6,459.94,996,46.18
9620,20250916,9,7,743.5600000000001,997,74.58
9621,20250916,10,3,196.67,1058,18.59
9622,20250916,11,1,58.55,1363,4.3
9623,20250916,12,4,223.04,1199,18.6
9624,20250916,13,4,208.32,1017,20.48
9625,20250916,14,2,302.51,832,36.36
9626,20250916,17,1,30.58,802,3.81
9627,20250917,8,3,423.28,637,66.45
9628,20250917,9,4,877.29,1613,54.39
9629,20250917,10,5,595.8,893,66.72
9630,20250917,11,3,549.21,1226,44.8
9631,20250917,12,4,627.02,966,64.91
9632,20250917,13,3,186.76,1727,10.81
9633,20250917,14,2,232.28,863,26.92
